idind_care,SEXE,AGE,SDPOI,SDTAIL,imc,idmen_care,rev_ind_senior_i,rev_ind_conj_i,rev_alr_conj_i,rev_alr_senior_i,AGE_CAT
847301,2,86,80.0,170.0,27.6816609,8473,16734.0,,,0,81 to 90
847401,2,86,72.0,168.0,25.510204082,8474,10717.0,,,0,81 to 90
847501,1,86,77.0,168.0,27.281746032,8475,20920.0,4330.0,0.0,0,81 to 90
847601,2,86,96.0,160.0,37.5,8476,16020.0,,,0,81 to 90
847701,1,86,89.0,176.0,28.731921488,8477,17446.0,24092.0,0.0,0,81 to 90
847801,1,86,80.0,170.0,27.6816609,8478,24658.0,7345.0,0.0,0,81 to 90
847901,2,86,60.0,150.0,26.666666667,8479,16671.0,,,0,81 to 90
848001,2,86,42.0,156.0,17.258382643,8480,5247.0,17906.0,0.0,0,81 to 90
84801,2,62,82.0,170.0,28.373702422,848,6107.0,14455.0,0.0,0,60 to 70
848101,2,86,76.0,162.0,28.959000152,8481,4842.0,,,0,81 to 90
848201,2,86,54.0,148.0,24.65303141,8482,11753.0,,,0,81 to 90
848301,2,86,60.0,162.0,22.862368541,8483,6810.0,10289.0,0.0,0,81 to 90
848401,2,86,50.0,170.0,17.301038062,8484,19576.0,,,0,81 to 90
848501,2,86,55.0,160.0,21.484375,8485,13496.0,16248.0,0.0,0,81 to 90
848601,2,86,100.0,168.0,35.430839002,8486,11123.0,7042.0,0.0,0,81 to 90
848701,2,86,55.0,157.0,22.313278429,8487,11610.0,,,0,81 to 90
848801,2,86,50.0,165.0,18.365472911,8488,17396.0,,,0,81 to 90
848901,2,86,52.0,160.0,20.3125,8489,20791.0,,,0,81 to 90
849001,2,86,45.0,157.0,18.256318715,8490,8136.0,16013.0,0.0,0,81 to 90
84901,1,62,68.0,172.0,22.985397512,849,14770.0,0.0,0.0,0,60 to 70
849101,2,86,62.0,160.0,24.21875,8491,13500.0,,,0,81 to 90
849201,2,86,80.0,163.0,30.110278896,8492,20690.0,,,0,81 to 90
849301,2,86,70.0,165.0,25.711662075,8493,8679.0,,,0,81 to 90
849401,1,86,75.0,,,8494,15996.0,,,0,81 to 90
849501,2,86,70.0,155.0,29.136316337,8495,19303.0,,,0,81 to 90
849601,2,86,70.0,156.0,28.763971072,8496,16383.0,,,0,81 to 90
849701,2,86,63.0,147.0,29.15451895,8497,11386.0,,,0,81 to 90
849801,2,86,55.0,150.0,24.444444444,8498,16161.0,,,3386,81 to 90
849901,2,86,68.0,168.0,24.092970522,8499,18898.0,,,0,81 to 90
850001,2,86,,,,8500,13548.0,,,0,81 to 90
85001,1,62,104.0,185.0,30.387143901,850,32291.0,30422.0,0.0,0,60 to 70
8501,1,60,81.0,169.0,28.360351528,85,13172.0,13848.0,0.0,0,60 to 70
850101,1,86,91.0,176.0,29.377582645,8501,17317.0,0.0,0.0,0,81 to 90
850201,1,86,83.0,175.0,27.102040816,8502,56487.0,11315.0,0.0,0,81 to 90
850301,2,86,75.0,165.0,27.548209366,8503,18858.0,,,0,81 to 90
850401,1,86,60.0,162.0,22.862368541,8504,12031.0,1938.0,0.0,0,81 to 90
850501,2,86,63.0,170.0,21.799307958,8505,74554.0,,,0,81 to 90
850601,1,86,95.0,173.0,31.7417889,8506,16063.0,,,0,81 to 90
850701,2,86,81.0,160.0,31.640625,8507,5921.0,,,0,81 to 90
850801,2,86,75.0,150.0,33.333333333,8508,12525.0,,,0,81 to 90
850901,2,86,39.0,160.0,15.234375,8509,18434.0,,,0,81 to 90
851001,2,86,60.0,150.0,26.666666667,8510,19715.0,,,0,81 to 90
85101,1,62,92.0,180.0,28.395061728,851,15834.0,12527.0,0.0,0,60 to 70
851101,2,86,57.0,140.0,29.081632653,8511,8298.0,,,0,81 to 90
851201,2,86,47.0,148.0,21.457268079,8512,12131.0,,,0,81 to 90
851301,1,86,71.0,163.0,26.722872521,8513,10522.0,8814.0,0.0,0,81 to 90
851401,2,86,,,,8514,6969.0,,,0,81 to 90
851501,2,86,58.0,167.0,20.796729894,8515,22303.0,20629.0,0.0,0,81 to 90
851601,2,86,50.0,164.0,18.590124926,8516,2822.0,17532.0,0.0,0,81 to 90
851701,2,86,60.0,155.0,24.973985432,8517,37126.0,,,0,81 to 90
851801,2,86,68.0,158.0,27.239224483,8518,16740.0,,,0,81 to 90
851901,2,86,70.0,165.0,25.711662075,8519,12974.0,,,0,81 to 90
852001,2,86,75.0,163.0,28.228386465,8520,10311.0,,,0,81 to 90
85201,2,62,88.0,160.0,34.375,852,5117.0,,,0,60 to 70
852101,2,86,55.0,157.0,22.313278429,8521,12450.0,,,3006,81 to 90
852201,2,86,57.0,165.0,20.936639118,8522,21126.0,,,0,81 to 90
852301,2,86,82.0,163.0,30.863035869,8523,10080.0,,,0,81 to 90
852401,2,86,50.0,,,8524,14207.0,,,0,81 to 90
852501,2,86,53.0,153.0,22.640864625,8525,12922.0,,,0,81 to 90
852601,2,86,54.0,156.0,22.189349112,8526,10421.0,,,0,81 to 90
852701,2,86,56.0,162.0,21.338210639,8527,30615.0,,,0,81 to 90
852801,2,86,78.0,,,8528,7245.0,8930.0,0.0,0,81 to 90
852901,2,86,64.0,160.0,25.0,8529,11132.0,,,0,81 to 90
853001,1,86,92.0,182.0,27.774423379,8530,46705.0,0.0,0.0,0,81 to 90
85301,2,62,66.0,162.0,25.148605396,853,14832.0,,,0,60 to 70
853101,1,86,80.0,161.0,30.863006828,8531,10254.0,9183.0,0.0,0,81 to 90
853201,2,86,65.0,160.0,25.390625,8532,19302.0,,,0,81 to 90
853301,2,86,64.0,166.0,23.225431848,8533,19295.0,,,0,81 to 90
853401,2,86,47.0,158.0,18.82711104,8534,23747.0,,,0,81 to 90
853501,2,86,58.0,163.0,21.8299522,8535,11592.0,,,0,81 to 90
853601,2,86,60.0,165.0,22.038567493,8536,1338.0,23623.0,0.0,0,81 to 90
853701,1,86,94.0,165.0,34.527089073,8537,13598.0,6712.0,0.0,0,81 to 90
853801,2,86,66.0,,,8538,13627.0,,,0,81 to 90
853901,2,86,55.0,165.0,20.202020202,8539,22487.0,,,0,81 to 90
854001,2,86,80.0,160.0,31.25,8540,19167.0,,,0,81 to 90
85401,2,62,55.0,160.0,21.484375,854,6212.0,37658.0,0.0,0,60 to 70
854101,2,86,58.0,155.0,24.141519251,8541,3462.0,50620.0,0.0,0,81 to 90
854201,2,86,,160.0,,8542,10387.0,,,0,81 to 90
854301,1,86,70.0,160.0,27.34375,8543,93183.0,12549.0,0.0,0,81 to 90
854401,2,86,53.0,150.0,23.555555556,8544,16218.0,16144.0,0.0,0,81 to 90
854501,2,86,65.0,155.0,27.055150884,8545,18615.0,,,0,81 to 90
854601,1,86,73.0,180.0,22.530864198,8546,41217.0,2029.0,0.0,0,81 to 90
854701,2,86,80.0,169.0,28.010223732,8547,26315.0,,,0,81 to 90
854801,1,86,62.0,161.0,23.918830292,8548,25251.0,3468.0,0.0,0,81 to 90
854901,1,86,95.0,180.0,29.320987654,8549,84270.0,2862.0,0.0,0,81 to 90
855001,2,86,90.0,160.0,35.15625,8550,17608.0,,,0,81 to 90
85501,1,62,55.0,178.0,17.358919328,855,11081.0,0.0,0.0,0,60 to 70
855101,1,86,107.0,170.0,37.024221453,8551,11163.0,6551.0,0.0,0,81 to 90
855201,2,86,57.0,153.0,24.349609125,8552,23947.0,,,0,81 to 90
855301,2,86,52.0,156.0,21.367521368,8553,11897.0,,,0,81 to 90
855401,2,86,74.0,160.0,28.90625,8554,14880.0,15767.0,0.0,0,81 to 90
855501,2,86,55.0,158.0,22.031725685,8555,13706.0,,,0,81 to 90
855601,2,86,68.0,164.0,25.282569899,8556,9984.0,,,0,81 to 90
855701,1,86,64.0,170.0,22.14532872,8557,11804.0,13665.0,0.0,0,81 to 90
855801,2,86,59.0,159.0,23.337684427,8558,23985.0,25975.0,0.0,0,81 to 90
855901,2,86,55.0,168.0,19.486961451,8559,13949.0,22345.0,0.0,0,81 to 90
856001,2,86,60.0,162.0,22.862368541,8560,16400.0,,,0,81 to 90
85601,2,62,81.0,165.0,29.752066116,856,17052.0,,,0,60 to 70
856101,1,86,64.0,163.0,24.088223117,8561,28216.0,,,0,81 to 90
856201,1,86,55.0,169.0,19.257028816,8562,7335.0,7335.0,0.0,0,81 to 90
856301,2,86,56.0,159.0,22.151022507,8563,6810.0,10225.0,0.0,0,81 to 90
856401,1,86,80.0,164.0,29.744199881,8564,13621.0,9980.0,0.0,0,81 to 90
856501,1,86,60.0,170.0,20.761245675,8565,18941.0,,,0,81 to 90
856601,2,86,65.0,163.0,24.464601603,8566,15235.0,,,0,81 to 90
856701,1,86,64.0,162.0,24.386526444,8567,17923.0,4761.0,0.0,0,81 to 90
856801,1,86,83.0,180.0,25.617283951,8568,42492.0,0.0,0.0,0,81 to 90
856901,2,86,52.0,145.0,24.732461356,8569,12779.0,,,0,81 to 90
857001,1,86,100.0,169.0,35.012779665,8570,9577.0,7960.0,0.0,0,81 to 90
85701,2,62,70.0,165.0,25.711662075,857,13766.0,,,0,60 to 70
857101,1,86,84.0,175.0,27.428571429,8571,11751.0,,,0,81 to 90
857201,1,86,73.0,165.0,26.81359045,8572,36397.0,3784.0,0.0,0,81 to 90
857301,1,86,72.0,163.0,27.099251007,8573,22650.0,280.0,0.0,0,81 to 90
857401,2,86,45.0,154.0,18.974531962,8574,1333.0,34912.0,0.0,0,81 to 90
857501,2,86,66.0,143.0,32.275416891,8575,23537.0,,,0,81 to 90
857601,2,86,52.0,150.0,23.111111111,8576,9961.0,,,0,81 to 90
857701,2,86,61.0,155.0,25.390218522,8577,14150.0,,,0,81 to 90
857801,2,86,67.0,,,8578,9089.0,10103.0,0.0,0,81 to 90
857901,2,86,60.0,150.0,26.666666667,8579,12410.0,,,0,81 to 90
858001,2,86,49.0,160.0,19.140625,8580,18670.0,,,0,81 to 90
85801,2,62,55.0,170.0,19.031141869,858,25355.0,,,0,60 to 70
858101,2,86,60.0,165.0,22.038567493,8581,17736.0,28482.0,0.0,0,81 to 90
858201,2,86,70.0,155.0,29.136316337,8582,14727.0,,,0,81 to 90
858301,2,86,66.0,156.0,27.120315582,8583,9838.0,,,0,81 to 90
858401,2,86,51.0,170.0,17.647058824,8584,10043.0,21712.0,0.0,0,81 to 90
858501,2,86,65.0,155.0,27.055150884,8585,9688.0,6460.0,0.0,0,81 to 90
858601,2,86,61.0,170.0,21.107266436,8586,10223.0,10220.0,0.0,0,81 to 90
858701,1,86,53.0,172.0,17.915089237,8587,17114.0,7039.0,0.0,0,81 to 90
858801,2,86,80.0,168.0,28.344671202,8588,7266.0,,,0,81 to 90
858901,1,86,60.0,160.0,23.4375,8589,10608.0,0.0,0.0,0,81 to 90
859001,1,86,62.0,169.0,21.707923392,8590,11644.0,7887.0,0.0,0,81 to 90
85901,2,62,94.0,165.0,34.527089073,859,20771.0,,,0,60 to 70
859101,1,86,60.0,166.0,21.773842357,8591,14318.0,7408.0,0.0,0,81 to 90
859201,1,86,,185.0,,8592,32509.0,4369.0,0.0,0,81 to 90
859301,2,86,68.0,156.0,27.942143327,8593,8685.0,12429.0,0.0,0,81 to 90
859401,2,86,75.0,155.0,31.21748179,8594,25027.0,40601.0,0.0,0,81 to 90
859501,1,86,65.0,167.0,23.306680053,8595,18420.0,,,0,81 to 90
859601,1,86,80.0,172.0,27.041644132,8596,14998.0,0.0,0.0,0,81 to 90
859701,2,86,77.0,165.0,28.282828283,8597,16057.0,41114.0,0.0,0,81 to 90
859801,2,86,42.0,170.0,14.532871972,8598,0.0,,,0,81 to 90
859901,2,86,59.0,158.0,23.634033008,8599,24867.0,,,0,81 to 90
860001,2,86,52.0,150.0,23.111111111,8600,11339.0,,,0,81 to 90
86001,2,62,,169.0,,860,0.0,,,0,60 to 70
8601,2,60,70.0,160.0,27.34375,86,38782.0,29530.0,0.0,0,60 to 70
860101,1,86,85.0,164.0,31.603212374,8601,19004.0,3766.0,0.0,0,81 to 90
860201,2,86,70.0,165.0,25.711662075,8602,25923.0,,,0,81 to 90
860301,2,86,56.0,170.0,19.37716263,8603,14829.0,,,0,81 to 90
860401,2,86,80.0,170.0,27.6816609,8604,12417.0,,,0,81 to 90
860501,2,86,66.0,150.0,29.333333333,8605,15401.0,,,0,81 to 90
860601,2,86,48.0,154.0,20.239500759,8606,23122.0,,,0,81 to 90
860701,1,86,77.0,168.0,27.281746032,8607,31468.0,1808.0,0.0,0,81 to 90
860801,2,86,47.0,154.0,19.817844493,8608,13582.0,,,0,81 to 90
860901,2,86,58.0,157.0,23.530366343,8609,10608.0,,,0,81 to 90
861001,1,86,62.0,161.0,23.918830292,8610,16242.0,4420.0,0.0,0,81 to 90
86101,2,62,75.0,155.0,31.21748179,861,15153.0,,,0,60 to 70
861101,1,86,89.0,165.0,32.690541781,8611,8625.0,,,0,81 to 90
861201,2,86,58.0,160.0,22.65625,8612,21217.0,,,0,81 to 90
861301,2,86,68.0,163.0,25.593737062,8613,7460.0,10688.0,0.0,0,81 to 90
861401,2,86,55.0,170.0,19.031141869,8614,21477.0,,,0,81 to 90
861501,2,86,54.0,156.0,22.189349112,8615,22292.0,,,0,81 to 90
861601,2,86,78.0,163.0,29.357521924,8616,14776.0,,,0,81 to 90
861701,1,86,,168.0,,8617,15594.0,4608.0,0.0,0,81 to 90
861801,1,86,57.0,163.0,21.453573714,8618,19420.0,,,0,81 to 90
861901,2,86,108.0,165.0,39.669421488,8619,14144.0,,,0,81 to 90
862001,2,86,80.0,166.0,29.03178981,8620,11264.0,23425.0,0.0,0,81 to 90
86201,1,62,91.0,182.0,27.472527473,862,50328.0,0.0,0.0,0,60 to 70
862101,2,86,80.0,,,8621,7906.0,,,0,81 to 90
862201,2,86,74.0,164.0,27.51338489,8622,14744.0,,,0,81 to 90
862301,2,86,75.0,158.0,30.043262298,8623,14511.0,,,0,81 to 90
862401,2,86,68.0,167.0,24.382372979,8624,10381.0,16762.0,0.0,0,81 to 90
862501,1,86,80.0,170.0,27.6816609,8625,9604.0,,,0,81 to 90
862601,1,86,86.0,170.0,29.757785467,8626,31633.0,8527.0,0.0,0,81 to 90
862701,1,86,69.0,,,8627,33010.0,,,0,81 to 90
862801,2,86,90.0,180.0,27.777777778,8628,12754.0,17465.0,0.0,0,81 to 90
862901,1,86,80.0,174.0,26.423569824,8629,19088.0,4026.0,0.0,0,81 to 90
863001,1,86,71.0,166.0,25.765713456,8630,18037.0,17056.0,0.0,0,81 to 90
86301,2,62,100.0,153.0,42.718612499,863,6314.0,8528.0,0.0,0,60 to 70
863101,2,86,70.0,157.0,28.398718001,8631,11443.0,,,0,81 to 90
863201,1,86,73.0,160.0,28.515625,8632,17389.0,1880.0,0.0,0,81 to 90
863301,2,86,46.0,152.0,19.909972299,8633,21285.0,,,0,81 to 90
863401,2,86,65.0,160.0,25.390625,8634,17746.0,,,0,81 to 90
863501,1,86,67.0,170.0,23.183391003,8635,38816.0,,,0,81 to 90
863601,1,86,78.0,175.0,25.469387755,8636,9601.0,6420.0,0.0,0,81 to 90
863701,2,86,63.0,152.0,27.26800554,8637,12063.0,,,3386,81 to 90
863801,2,86,68.0,157.0,27.587326058,8638,17030.0,,,0,81 to 90
863901,1,86,63.0,163.0,23.711844631,8639,41257.0,0.0,0.0,0,81 to 90
864001,1,86,80.0,170.0,27.6816609,8640,17838.0,9747.0,0.0,0,81 to 90
86401,1,62,99.0,185.0,28.926223521,864,24330.0,12385.0,0.0,0,60 to 70
864101,1,86,89.0,177.0,28.408184111,8641,39648.0,,,0,81 to 90
864201,1,86,80.0,178.0,25.249337205,8642,4697.0,,,0,81 to 90
864301,2,86,113.0,153.0,48.272032124,8643,43022.0,,,0,81 to 90
864401,1,86,56.0,169.0,19.607156612,8644,21407.0,8059.0,0.0,0,81 to 90
864501,2,86,83.0,168.0,29.407596372,8645,16630.0,,,0,81 to 90
864601,2,86,70.0,164.0,26.026174896,8646,12575.0,,,0,81 to 90
864701,2,86,50.0,158.0,20.028841532,8647,2852.0,13332.0,0.0,0,81 to 90
864801,2,86,42.0,155.0,17.481789802,8648,1144.0,25835.0,0.0,0,81 to 90
864901,2,86,51.0,165.0,18.732782369,8649,11344.0,,,0,81 to 90
865001,2,86,57.0,,,8650,7034.0,,,0,81 to 90
86501,2,62,79.0,164.0,29.372397383,865,5695.0,19584.0,0.0,0,60 to 70
865101,2,86,66.0,148.0,30.131482834,8651,10914.0,,,0,81 to 90
865201,2,86,58.0,153.0,24.77679525,8652,12951.0,,,0,81 to 90
865301,1,86,75.0,161.0,28.934068902,8653,16523.0,996.0,0.0,0,81 to 90
865401,2,86,52.0,151.0,22.80601728,8654,24282.0,,,0,81 to 90
865501,1,86,80.0,166.0,29.03178981,8655,12715.0,15656.0,0.0,0,81 to 90
865601,2,86,,150.0,,8656,19487.0,,,0,81 to 90
865701,2,86,85.0,160.0,33.203125,8657,15447.0,,,0,81 to 90
865801,2,86,60.0,153.0,25.6311675,8658,6899.0,,,0,81 to 90
865901,2,86,52.0,166.0,18.870663376,8659,18611.0,,,0,81 to 90
866001,1,86,76.0,168.0,26.927437642,8660,29560.0,11394.0,0.0,0,81 to 90
86601,1,62,60.0,175.0,19.591836735,866,3801.0,,,0,60 to 70
866101,1,86,66.0,163.0,24.84098009,8661,17272.0,7777.0,0.0,0,81 to 90
866201,2,86,57.0,175.0,18.612244898,8662,3228.0,,,0,81 to 90
866301,1,86,76.0,174.0,25.102391333,8663,10254.0,10541.0,0.0,0,81 to 90
866401,1,86,75.0,169.0,26.259584748,8664,24506.0,,,0,81 to 90
866501,2,86,43.0,154.0,18.13121943,8665,11078.0,,,0,81 to 90
866601,2,86,76.0,157.0,30.832893829,8666,18318.0,,,0,81 to 90
866701,2,86,52.0,,,8667,1883.0,18247.0,0.0,0,81 to 90
866801,1,86,80.0,162.0,30.483158055,8668,8426.0,0.0,0.0,0,81 to 90
866901,2,86,67.0,162.0,25.529644871,8669,4062.0,,,0,81 to 90
867001,2,86,58.0,160.0,22.65625,8670,16862.0,,,0,81 to 90
86701,2,62,75.0,160.0,29.296875,867,18951.0,25162.0,0.0,0,60 to 70
867101,1,86,68.0,173.0,22.720438371,8671,33875.0,8872.0,0.0,0,81 to 90
867201,1,86,82.0,172.0,27.717685235,8672,31315.0,0.0,0.0,0,81 to 90
867301,1,86,85.0,168.0,30.116213152,8673,48307.0,43545.0,0.0,0,81 to 90
867401,2,86,61.0,154.0,25.721032215,8674,15337.0,,,0,81 to 90
867501,2,86,90.0,151.0,39.471952985,8675,12790.0,,,0,81 to 90
867601,1,86,,,,8676,16954.0,3793.0,0.0,0,81 to 90
867701,2,86,62.0,158.0,24.835763499,8677,28814.0,,,0,81 to 90
867801,2,86,53.0,155.0,22.060353798,8678,8396.0,,,0,81 to 90
867901,1,86,70.0,165.0,25.711662075,8679,25692.0,0.0,0.0,0,81 to 90
868001,1,86,60.0,173.0,20.047445621,8680,4794.0,3694.0,0.0,0,81 to 90
86801,2,62,95.0,169.0,33.262140681,868,8196.0,24926.0,0.0,0,60 to 70
868101,2,86,45.0,150.0,20.0,8681,12019.0,,,0,81 to 90
868201,2,86,,157.0,,8682,9571.0,,,0,81 to 90
868301,2,86,57.0,150.0,25.333333333,8683,24025.0,,,0,81 to 90
868401,2,86,70.0,155.0,29.136316337,8684,19259.0,,,0,81 to 90
868501,1,86,51.0,172.0,17.239048134,8685,9339.0,,,0,81 to 90
868601,2,86,63.0,166.0,22.862534475,8686,10221.0,,,0,81 to 90
868701,2,86,48.0,155.0,19.979188345,8687,11301.0,,,0,81 to 90
868801,1,86,,172.0,,8688,15368.0,0.0,0.0,0,81 to 90
868901,2,86,73.0,150.0,32.444444444,8689,2634.0,50180.0,0.0,0,81 to 90
869001,2,86,80.0,160.0,31.25,8690,21265.0,,,0,81 to 90
86901,1,62,107.0,173.0,35.751278025,869,19191.0,17766.0,0.0,0,60 to 70
869101,2,86,60.0,148.0,27.392257122,8691,2552.0,24860.0,0.0,0,81 to 90
869201,2,86,,155.0,,8692,11037.0,,,0,81 to 90
869301,2,86,,150.0,,8693,23959.0,,,0,81 to 90
869401,1,86,73.0,180.0,22.530864198,8694,24514.0,10736.0,0.0,0,81 to 90
869501,2,86,70.0,160.0,27.34375,8695,21232.0,,,0,81 to 90
869601,2,86,80.0,155.0,33.298647242,8696,12530.0,,,0,81 to 90
869701,1,86,67.0,177.0,21.385936353,8697,17766.0,6175.0,0.0,0,81 to 90
869801,2,86,65.0,152.0,28.13365651,8698,7712.0,15818.0,0.0,0,81 to 90
869901,1,86,64.0,160.0,25.0,8699,13691.0,3444.0,0.0,0,81 to 90
870001,1,86,83.0,178.0,26.19618735,8700,15394.0,12148.0,0.0,0,81 to 90
87001,1,62,70.0,160.0,27.34375,870,0.0,,,0,60 to 70
8701,2,60,66.0,150.0,29.333333333,87,9159.0,12986.0,0.0,0,60 to 70
870101,2,86,63.0,165.0,23.140495868,8701,8232.0,,,0,81 to 90
870201,1,86,75.0,173.0,25.059307027,8702,18934.0,13639.0,0.0,0,81 to 90
870301,2,86,75.0,165.0,27.548209366,8703,19318.0,,,0,81 to 90
870401,1,86,72.0,160.0,28.125,8704,18483.0,3338.0,0.0,0,81 to 90
870501,1,86,62.0,160.0,24.21875,8705,17760.0,25761.0,0.0,0,81 to 90
870601,2,86,70.0,150.0,31.111111111,8706,11806.0,,,0,81 to 90
870701,2,86,61.0,159.0,24.128792374,8707,13972.0,,,0,81 to 90
870801,2,86,54.0,158.0,21.631148854,8708,8988.0,,,0,81 to 90
870901,1,86,75.0,175.0,24.489795918,8709,11664.0,9312.0,0.0,0,81 to 90
871001,2,86,82.0,168.0,29.053287982,8710,11155.0,,,0,81 to 90
87101,2,62,65.0,157.0,26.370238144,871,11405.0,17964.0,0.0,0,60 to 70
871101,1,86,82.0,175.0,26.775510204,8711,51234.0,9095.0,0.0,0,81 to 90
871201,2,86,70.0,158.0,28.040378145,8712,8953.0,16891.0,0.0,0,81 to 90
871301,2,86,65.0,152.0,28.13365651,8713,12622.0,,,0,81 to 90
871401,2,86,78.0,155.0,32.466181061,8714,12775.0,,,0,81 to 90
871501,1,86,82.0,172.0,27.717685235,8715,21351.0,10887.0,0.0,0,81 to 90
871601,2,86,58.0,158.0,23.233456177,8716,15751.0,,,0,81 to 90
871701,1,86,76.0,173.0,25.39343112,8717,16700.0,,,0,81 to 90
871801,1,86,62.0,163.0,23.335466145,8718,18485.0,2816.0,0.0,0,81 to 90
871901,2,86,60.0,,,8719,13631.0,,,0,81 to 90
872001,2,86,53.0,150.0,23.555555556,8720,13958.0,,,0,81 to 90
87201,2,62,85.0,176.0,27.440599174,872,11177.0,9432.0,0.0,0,60 to 70
872101,1,86,85.0,178.0,26.82742078,8721,23468.0,,,0,81 to 90
872201,1,86,63.0,160.0,24.609375,8722,16232.0,10303.0,0.0,0,81 to 90
872301,1,86,80.0,172.0,27.041644132,8723,9829.0,10957.0,0.0,0,81 to 90
872401,1,86,59.0,169.0,20.657540002,8724,15448.0,,,0,81 to 90
872501,2,86,70.0,160.0,27.34375,8725,16439.0,,,0,81 to 90
872601,2,86,65.0,159.0,25.711008267,8726,1599.0,19541.0,0.0,0,81 to 90
872701,2,86,59.0,155.0,24.557752341,8727,10971.0,13025.0,0.0,0,81 to 90
872801,1,86,80.0,170.0,27.6816609,8728,12606.0,,,0,81 to 90
872901,1,86,77.0,168.0,27.281746032,8729,26362.0,,,0,81 to 90
873001,1,86,105.0,175.0,34.285714286,8730,36374.0,18155.0,0.0,0,81 to 90
87301,2,62,50.0,150.0,22.222222222,873,8067.0,,,0,60 to 70
873101,2,86,80.0,149.0,36.034412864,8731,18003.0,,,0,81 to 90
873201,2,86,55.0,160.0,21.484375,8732,21718.0,,,0,81 to 90
873301,1,86,83.0,174.0,27.414453693,8733,18068.0,2725.0,0.0,0,81 to 90
873401,2,86,80.0,150.0,35.555555556,8734,11450.0,,,0,81 to 90
873501,1,86,63.0,170.0,21.799307958,8735,21582.0,6077.0,0.0,0,81 to 90
873601,1,86,80.0,168.0,28.344671202,8736,37781.0,,,0,81 to 90
873701,2,86,54.0,159.0,21.35991456,8737,1649.0,28856.0,0.0,0,81 to 90
873801,2,86,59.0,156.0,24.243918475,8738,44630.0,,,0,81 to 90
873901,2,86,85.0,,,8739,10126.0,,,0,81 to 90
874001,1,86,94.0,178.0,29.667971216,8740,13120.0,2014.0,0.0,0,81 to 90
87401,2,62,44.0,161.0,16.974653756,874,30299.0,,,0,60 to 70
874101,2,86,,,,8741,14443.0,,,0,81 to 90
874201,2,86,48.0,150.0,21.333333333,8742,2174.0,,,0,81 to 90
874301,2,86,55.0,158.0,22.031725685,8743,7390.0,,,0,81 to 90
874401,2,86,75.0,167.0,26.892323138,8744,17993.0,,,0,81 to 90
874501,1,86,75.0,180.0,23.148148148,8745,25430.0,,,0,81 to 90
874601,2,86,40.0,145.0,19.024970273,8746,1333.0,11680.0,0.0,0,81 to 90
874701,2,86,45.0,149.0,20.269357236,8747,6742.0,14700.0,0.0,0,81 to 90
874801,1,86,63.0,164.0,23.423557406,8748,14296.0,,,0,81 to 90
874901,2,86,57.0,155.0,23.72528616,8749,2080.0,15234.0,0.0,0,81 to 90
875001,1,86,75.0,170.0,25.951557093,8750,25620.0,,,0,81 to 90
87501,2,62,56.0,165.0,20.56932966,875,1469.0,,,0,60 to 70
875101,1,86,,180.0,,8751,13286.0,,,0,81 to 90
875201,1,87,60.0,168.0,21.258503401,8752,22059.0,3744.0,0.0,0,81 to 90
875301,1,87,78.0,168.0,27.636054422,8753,11182.0,6810.0,0.0,0,81 to 90
875401,2,87,50.0,162.0,19.051973784,8754,12993.0,,,0,81 to 90
875501,2,87,85.0,155.0,35.379812695,8755,13343.0,,,0,81 to 90
875601,2,87,85.0,162.0,32.388355434,8756,7702.0,,,0,81 to 90
875701,2,87,72.0,,,8757,7221.0,11730.0,0.0,0,81 to 90
875801,2,87,46.0,140.0,23.469387755,8758,21333.0,,,0,81 to 90
875901,1,87,74.0,180.0,22.839506173,8759,4034.0,8241.0,0.0,0,81 to 90
876001,2,87,54.0,160.0,21.09375,8760,19349.0,18197.0,0.0,0,81 to 90
87601,1,62,82.0,170.0,28.373702422,876,29524.0,26503.0,0.0,0,60 to 70
876101,2,87,80.0,160.0,31.25,8761,15876.0,,,0,81 to 90
876201,2,87,44.0,150.0,19.555555556,8762,13712.0,,,5600,81 to 90
876301,2,87,66.0,159.0,26.10656224,8763,20264.0,,,0,81 to 90
876401,2,87,73.0,165.0,26.81359045,8764,5608.0,,,0,81 to 90
876501,1,87,83.0,172.0,28.055705787,8765,20837.0,,,0,81 to 90
876601,2,87,60.0,160.0,23.4375,8766,22305.0,,,0,81 to 90
876701,1,87,65.0,158.0,26.037493991,8767,24623.0,,,0,81 to 90
876801,2,87,86.0,155.0,35.796045786,8768,9119.0,,,0,81 to 90
876901,2,87,68.0,160.0,26.5625,8769,26758.0,,,0,81 to 90
877001,2,87,53.0,,,8770,15523.0,,,0,81 to 90
87701,1,62,85.0,175.0,27.755102041,877,14774.0,14361.0,0.0,0,60 to 70
877101,2,87,87.0,160.0,33.984375,8771,12310.0,,,0,81 to 90
877201,2,87,72.0,162.0,27.43484225,8772,21207.0,,,0,81 to 90
877301,2,87,60.0,162.0,22.862368541,8773,3811.0,,,0,81 to 90
877401,1,87,86.0,175.0,28.081632653,8774,27481.0,12781.0,0.0,0,81 to 90
877501,2,87,,156.0,,8775,18150.0,,,0,81 to 90
877601,2,87,55.0,152.0,23.805401662,8776,8256.0,,,0,81 to 90
877701,2,87,78.0,151.0,34.20902592,8777,14906.0,,,0,81 to 90
877801,2,87,,,,8778,8584.0,,,0,81 to 90
877901,2,87,82.0,165.0,30.119375574,8779,14317.0,,,0,81 to 90
