idmen_care,AHENTSEX,AHENTAGE,AHENTCOH,SCORE_AIDE
8080,2.0,63.0,0,2.0
8080,2.0,70.0,0,0.0
8082,2.0,61.0,0,1.0
8082,2.0,61.0,0,1.0
8083,2.0,58.0,0,0.0
8085,2.0,55.0,0,2.0
8087,1.0,86.0,1,2.0
8087,2.0,52.0,0,2.0
8087,2.0,49.0,0,3.0
8088,1.0,89.0,1,3.0
8088,2.0,67.0,0,1.0
8088,2.0,61.0,0,2.0
8088,2.0,60.0,0,0.0
8089,2.0,60.0,0,0.0
8089,2.0,46.0,0,0.0
8090,2.0,87.0,1,1.0
8090,2.0,63.0,0,2.0
8090,2.0,52.0,0,0.0
8090,1.0,66.0,0,0.0
8092,2.0,61.0,0,1.0
8093,2.0,53.0,0,0.0
8094,1.0,56.0,1,1.0
8095,2.0,61.0,0,2.0
8095,2.0,46.0,0,0.0
8095,1.0,62.0,0,0.0
8096,1.0,56.0,0,0.0
8096,2.0,55.0,0,0.0
8096,1.0,51.0,0,0.0
8097,2.0,63.0,0,1.0
8097,2.0,60.0,0,1.0
8097,1.0,58.0,0,0.0
8100,2.0,60.0,0,0.0
8100,2.0,62.0,0,0.0
8100,1.0,59.0,0,0.0
8100,1.0,58.0,0,0.0
8101,2.0,60.0,0,0.0
8102,2.0,60.0,0,1.0
8102,2.0,52.0,0,2.0
8102,1.0,48.0,0,0.0
8102,2.0,82.0,1,1.0
8103,2.0,54.0,0,0.0
8104,2.0,83.0,1,1.0
8105,2.0,82.0,1,0.0
8105,1.0,58.0,1,0.0
8107,1.0,84.0,1,0.0
8108,2.0,49.0,0,3.0
8109,1.0,56.0,0,0.0
8110,2.0,45.0,0,5.0
8111,2.0,80.0,1,2.0
8111,2.0,53.0,0,0.0
8111,1.0,58.0,0,1.0
8112,2.0,83.0,1,2.0
8112,2.0,58.0,0,2.0
8112,2.0,51.0,0,2.0
8113,1.0,56.0,0,0.0
8114,2.0,61.0,0,0.0
8115,1.0,54.0,0,3.0
8115,1.0,58.0,0,3.0
8116,1.0,78.0,0,0.0
8116,2.0,50.0,0,0.0
8118,2.0,61.0,0,3.0
8118,2.0,58.0,0,3.0
8118,1.0,87.0,0,0.0
8121,1.0,53.0,0,0.0
8121,1.0,61.0,0,2.0
8121,1.0,64.0,0,2.0
8121,2.0,63.0,0,0.0
8121,2.0,51.0,0,0.0
8121,2.0,43.0,0,0.0
8123,1.0,86.0,1,0.0
8124,1.0,60.0,0,0.0
8124,1.0,52.0,0,0.0
8125,2.0,57.0,1,3.0
8134,2.0,59.0,0,1.0
8134,1.0,50.0,0,0.0
8134,1.0,84.0,1,0.0
8137,2.0,57.0,0,0.0
8138,1.0,65.0,0,1.0
8138,2.0,63.0,0,1.0
8138,2.0,62.0,0,1.0
8138,1.0,60.0,0,0.0
8138,1.0,58.0,0,0.0
8140,1.0,64.0,0,1.0
8143,1.0,61.0,1,3.0
8145,1.0,29.0,1,1.0
8146,1.0,61.0,0,0.0
8147,1.0,48.0,0,2.0
8147,1.0,58.0,0,1.0
8148,2.0,83.0,1,2.0
8149,2.0,40.0,0,1.0
8150,1.0,57.0,0,0.0
8151,1.0,64.0,0,0.0
8151,1.0,61.0,0,0.0
8151,2.0,64.0,0,0.0
8151,1.0,45.0,0,0.0
8152,2.0,32.0,0,2.0
8152,2.0,60.0,0,2.0
8152,1.0,46.0,0,0.0
8153,1.0,82.0,0,0.0
8153,2.0,75.0,0,1.0
8154,1.0,64.0,1,0.0
8154,2.0,66.0,1,0.0
8154,2.0,24.0,1,0.0
8155,1.0,56.0,1,3.0
8158,2.0,56.0,0,0.0
8158,2.0,29.0,0,0.0
8158,2.0,48.0,0,0.0
8160,2.0,75.0,1,9.0
8161,2.0,60.0,1,1.0
8162,2.0,86.0,1,0.0
8163,2.0,55.0,0,2.0
8163,2.0,72.0,0,1.0
8163,2.0,65.0,0,0.0
8164,2.0,56.0,0,0.0
8164,2.0,85.0,0,0.0
8165,1.0,61.0,0,0.0
8165,2.0,60.0,0,1.0
8167,2.0,55.0,0,1.0
8169,1.0,85.0,1,2.0
8171,2.0,60.0,0,1.0
8171,1.0,48.0,0,0.0
8171,2.0,52.0,0,0.0
8171,2.0,68.0,0,0.0
8171,2.0,81.0,0,0.0
8171,1.0,90.0,0,0.0
8172,2.0,58.0,0,1.0
8174,1.0,58.0,0,2.0
8175,2.0,64.0,0,0.0
8176,1.0,86.0,1,2.0
8176,2.0,56.0,0,2.0
8176,2.0,43.0,0,2.0
8177,1.0,74.0,0,1.0
8178,2.0,60.0,0,0.0
8179,2.0,63.0,0,1.0
8180,1.0,56.0,1,0.0
8180,2.0,84.0,1,0.0
8183,1.0,63.0,0,0.0
8187,1.0,90.0,1,2.0
8189,2.0,83.0,1,1.0
8189,2.0,56.0,0,1.0
8189,1.0,61.0,0,0.0
8190,2.0,53.0,0,1.0
8191,1.0,60.0,1,1.0
8193,2.0,64.0,0,0.0
8194,2.0,63.0,0,1.0
8194,,,0,
8194,1.0,85.0,1,0.0
8194,1.0,45.0,0,2.0
8195,2.0,53.0,0,0.0
8196,2.0,82.0,1,1.0
8196,1.0,59.0,0,1.0
8196,1.0,57.0,0,1.0
8196,1.0,61.0,0,0.0
8197,1.0,53.0,1,1.0
8197,2.0,53.0,0,0.0
8197,1.0,58.0,0,0.0
8198,1.0,63.0,0,0.0
8198,2.0,52.0,0,1.0
8199,1.0,66.0,0,1.0
8201,2.0,82.0,1,2.0
8202,2.0,52.0,0,0.0
8207,2.0,71.0,0,1.0
8208,2.0,86.0,1,1.0
8211,1.0,52.0,0,3.0
8212,2.0,59.0,0,4.0
8213,1.0,41.0,1,1.0
8213,2.0,47.0,0,0.0
8214,2.0,51.0,0,2.0
8216,1.0,53.0,0,0.0
8217,2.0,55.0,0,0.0
8218,2.0,65.0,0,1.0
8218,2.0,55.0,0,2.0
8219,1.0,52.0,0,3.0
8220,2.0,83.0,1,0.0
8220,2.0,61.0,0,2.0
8221,2.0,80.0,1,0.0
8221,1.0,59.0,0,0.0
8221,2.0,56.0,0,0.0
8222,1.0,65.0,0,0.0
8224,2.0,61.0,1,0.0
8225,2.0,53.0,0,1.0
8226,2.0,64.0,1,3.0
8227,1.0,81.0,1,0.0
8228,1.0,86.0,1,0.0
8230,2.0,66.0,0,0.0
8230,2.0,57.0,0,0.0
8230,2.0,64.0,0,0.0
8230,1.0,50.0,0,0.0
8231,2.0,84.0,1,0.0
8232,1.0,85.0,1,1.0
8233,1.0,85.0,1,0.0
8238,2.0,84.0,1,9.0
8239,1.0,47.0,0,1.0
8243,2.0,52.0,0,1.0
8243,1.0,61.0,1,5.0
8244,2.0,80.0,1,2.0
8245,2.0,84.0,1,1.0
8246,2.0,60.0,0,1.0
8247,2.0,75.0,0,0.0
8247,2.0,70.0,0,0.0
8249,1.0,82.0,1,0.0
8249,2.0,75.0,0,0.0
8251,2.0,59.0,1,1.0
8252,1.0,45.0,0,1.0
8256,2.0,75.0,1,1.0
8256,2.0,56.0,0,0.0
8257,2.0,58.0,1,1.0
8258,2.0,67.0,0,1.0
8259,2.0,50.0,1,3.0
8261,1.0,47.0,0,0.0
8262,1.0,50.0,0,0.0
8262,1.0,50.0,0,1.0
8263,2.0,55.0,0,0.0
8263,2.0,60.0,0,0.0
8264,1.0,90.0,1,1.0
8265,2.0,59.0,0,1.0
8265,2.0,85.0,1,0.0
8267,1.0,85.0,1,1.0
8267,1.0,63.0,0,0.0
8267,1.0,57.0,0,0.0
8267,1.0,55.0,0,0.0
8267,1.0,53.0,0,0.0
8267,1.0,52.0,0,0.0
8268,2.0,53.0,0,0.0
8269,2.0,47.0,0,2.0
8270,1.0,37.0,0,1.0
8271,1.0,63.0,0,0.0
8271,1.0,62.0,0,0.0
8271,2.0,59.0,0,0.0
8273,1.0,46.0,0,0.0
8276,2.0,50.0,0,1.0
8276,1.0,55.0,0,1.0
8277,2.0,82.0,1,2.0
8277,2.0,61.0,0,2.0
8278,1.0,64.0,0,2.0
8278,1.0,62.0,0,0.0
8278,2.0,53.0,0,0.0
8278,1.0,57.0,0,0.0
8278,2.0,55.0,0,0.0
8279,2.0,60.0,0,0.0
8280,2.0,63.0,0,1.0
8281,2.0,57.0,0,0.0
8282,2.0,52.0,0,1.0
8282,1.0,45.0,0,2.0
8283,1.0,65.0,0,0.0
8283,2.0,51.0,0,0.0
8283,2.0,66.0,0,0.0
8284,2.0,81.0,1,0.0
8285,2.0,83.0,1,0.0
8286,2.0,59.0,0,1.0
8286,2.0,63.0,0,1.0
8286,2.0,59.0,0,1.0
8288,2.0,55.0,1,0.0
8289,2.0,59.0,0,2.0
8291,2.0,49.0,1,2.0
8293,2.0,84.0,1,0.0
8295,2.0,58.0,1,1.0
8297,1.0,89.0,1,1.0
8297,1.0,54.0,0,1.0
8297,2.0,37.0,0,0.0
8297,2.0,33.0,0,0.0
8297,2.0,82.0,0,2.0
8298,2.0,53.0,0,1.0
8299,2.0,57.0,0,1.0
8300,1.0,51.0,0,2.0
8300,2.0,36.0,0,3.0
8300,2.0,63.0,0,4.0
8300,1.0,53.0,0,3.0
8301,1.0,53.0,0,1.0
8303,1.0,80.0,1,1.0
8303,1.0,60.0,0,0.0
8303,2.0,63.0,0,0.0
8304,2.0,51.0,0,2.0
8308,2.0,52.0,0,0.0
8310,1.0,58.0,1,5.0
8311,1.0,86.0,1,2.0
8312,1.0,87.0,1,3.0
8313,1.0,57.0,0,1.0
8314,2.0,50.0,0,0.0
8314,2.0,52.0,0,0.0
8319,2.0,56.0,0,1.0
8320,1.0,54.0,0,2.0
8320,2.0,60.0,0,0.0
8321,2.0,68.0,0,2.0
8322,1.0,85.0,1,4.0
8323,1.0,64.0,0,0.0
8325,2.0,80.0,1,0.0
8325,2.0,58.0,0,1.0
8326,2.0,55.0,0,0.0
8327,2.0,28.0,0,2.0
8328,1.0,60.0,0,5.0
8329,1.0,67.0,0,1.0
8329,2.0,65.0,0,1.0
8329,2.0,60.0,0,0.0
8329,1.0,40.0,0,0.0
8331,2.0,67.0,0,1.0
8331,1.0,61.0,0,0.0
8333,2.0,59.0,0,0.0
8333,1.0,68.0,0,1.0
8335,1.0,60.0,0,2.0
8336,1.0,87.0,1,2.0
8337,2.0,77.0,1,3.0
8340,2.0,61.0,0,1.0
8341,1.0,61.0,0,3.0
8345,2.0,53.0,0,2.0
8345,2.0,64.0,0,0.0
8346,2.0,43.0,0,0.0
8349,2.0,68.0,1,1.0
8351,2.0,83.0,1,0.0
8351,1.0,50.0,1,1.0
8353,2.0,56.0,0,0.0
8353,2.0,65.0,0,0.0
8353,1.0,63.0,0,0.0
8353,1.0,59.0,0,0.0
8353,2.0,47.0,0,0.0
8354,2.0,53.0,0,1.0
8357,1.0,85.0,1,2.0
8358,2.0,58.0,0,3.0
8358,2.0,53.0,0,3.0
8359,2.0,76.0,1,1.0
8360,2.0,50.0,0,0.0
8361,1.0,67.0,0,0.0
8362,2.0,62.0,0,0.0
8363,2.0,60.0,0,0.0
8363,2.0,55.0,0,0.0
8363,2.0,50.0,0,0.0
8363,2.0,75.0,0,0.0
8363,1.0,70.0,0,0.0
8365,2.0,59.0,0,1.0
8371,2.0,80.0,1,0.0
8371,2.0,60.0,0,0.0
8372,2.0,60.0,0,2.0
8376,1.0,60.0,0,0.0
8377,2.0,64.0,0,1.0
8377,2.0,84.0,1,0.0
8378,2.0,54.0,0,0.0
8379,2.0,54.0,0,0.0
8380,2.0,85.0,1,2.0
8382,1.0,54.0,0,1.0
8382,2.0,81.0,0,0.0
8382,2.0,83.0,0,0.0
8382,2.0,87.0,0,0.0
8382,2.0,85.0,0,0.0
8382,2.0,19.0,0,0.0
8382,2.0,57.0,0,0.0
8383,1.0,53.0,1,1.0
8384,1.0,83.0,1,3.0
8386,2.0,84.0,1,0.0
8387,2.0,62.0,0,1.0
8387,2.0,58.0,0,1.0
8387,1.0,35.0,0,0.0
8387,2.0,32.0,0,1.0
8387,1.0,28.0,0,0.0
8387,1.0,33.0,0,1.0
8388,2.0,64.0,0,1.0
8388,1.0,63.0,0,1.0
8388,2.0,61.0,0,1.0
8388,1.0,50.0,0,0.0
8388,1.0,50.0,0,0.0
8388,1.0,50.0,0,0.0
8389,1.0,81.0,1,1.0
8390,2.0,63.0,0,0.0
8390,2.0,59.0,0,0.0
8391,2.0,65.0,0,1.0
8391,2.0,67.0,0,0.0
8391,1.0,52.0,0,0.0
8391,2.0,58.0,0,1.0
8392,1.0,78.0,1,2.0
8393,2.0,54.0,0,0.0
8395,2.0,59.0,0,1.0
8395,1.0,66.0,0,0.0
8400,2.0,45.0,0,0.0
8402,1.0,55.0,0,0.0
8404,2.0,65.0,0,1.0
8404,2.0,63.0,0,1.0
8405,1.0,90.0,1,3.0
8405,2.0,62.0,0,1.0
8408,2.0,55.0,0,4.0
8410,2.0,61.0,0,1.0
8412,2.0,83.0,1,2.0
8413,2.0,58.0,0,1.0
8413,2.0,55.0,0,3.0
8415,1.0,81.0,1,1.0
8416,1.0,59.0,0,1.0
8417,2.0,54.0,0,1.0
8417,2.0,53.0,0,2.0
8419,2.0,53.0,0,1.0
8419,2.0,47.0,0,2.0
8419,1.0,81.0,1,0.0
8421,2.0,56.0,0,2.0
8422,1.0,58.0,1,0.0
8422,1.0,84.0,1,0.0
8424,1.0,52.0,0,0.0
8424,2.0,56.0,0,0.0
8426,1.0,85.0,1,1.0
8427,1.0,91.0,1,0.0
8428,2.0,60.0,0,0.0
8428,2.0,83.0,1,5.0
8429,2.0,52.0,0,2.0
8430,2.0,58.0,1,3.0
8430,2.0,52.0,1,3.0
8430,1.0,56.0,0,1.0
8431,2.0,85.0,1,0.0
8432,1.0,87.0,1,2.0
8433,2.0,65.0,0,0.0
8435,2.0,54.0,0,0.0
8437,2.0,53.0,0,1.0
8439,2.0,77.0,1,5.0
8439,2.0,46.0,0,0.0
8440,1.0,56.0,0,2.0
8440,1.0,63.0,0,2.0
8440,1.0,52.0,0,1.0
8441,1.0,86.0,1,0.0
8443,2.0,80.0,1,1.0
8446,1.0,64.0,0,0.0
8447,1.0,50.0,0,1.0
8448,2.0,68.0,0,3.0
8448,2.0,65.0,0,4.0
8450,2.0,57.0,0,2.0
8451,2.0,65.0,0,0.0
8452,2.0,61.0,0,0.0
8452,1.0,81.0,0,0.0
8453,1.0,85.0,1,0.0
8453,1.0,48.0,1,2.0
8455,1.0,65.0,0,0.0
8455,1.0,94.0,1,0.0
8456,1.0,66.0,0,1.0
8456,2.0,30.0,0,3.0
8457,2.0,63.0,1,0.0
8457,2.0,62.0,1,0.0
8457,1.0,65.0,1,0.0
8458,1.0,89.0,1,1.0
8458,2.0,60.0,0,2.0
8458,2.0,60.0,0,0.0
8459,2.0,58.0,0,1.0
8461,2.0,47.0,0,2.0
8463,1.0,84.0,1,1.0
8464,2.0,54.0,0,0.0
8464,1.0,59.0,0,0.0
8464,2.0,64.0,0,0.0
8464,2.0,70.0,0,0.0
8466,2.0,85.0,1,0.0
8466,2.0,60.0,0,0.0
8466,2.0,57.0,0,0.0
8467,2.0,80.0,0,0.0
8467,2.0,83.0,0,0.0
8468,2.0,53.0,0,1.0
8468,2.0,50.0,0,0.0
8468,1.0,65.0,0,3.0
8468,1.0,61.0,0,2.0
8469,1.0,59.0,0,1.0
8469,2.0,45.0,0,2.0
8472,2.0,57.0,0,0.0
8475,2.0,68.0,1,1.0
8476,2.0,58.0,0,0.0
8476,2.0,65.0,0,0.0
8476,1.0,60.0,0,0.0
8477,2.0,83.0,1,1.0
8478,2.0,57.0,1,1.0
8480,1.0,83.0,1,2.0
8481,2.0,63.0,0,1.0
8481,1.0,58.0,0,0.0
8482,2.0,63.0,0,1.0
8483,1.0,93.0,1,1.0
8484,1.0,65.0,0,2.0
8484,1.0,58.0,0,1.0
8484,1.0,67.0,0,0.0
8486,1.0,59.0,0,0.0
8486,1.0,62.0,0,0.0
8486,2.0,80.0,0,2.0
8487,2.0,52.0,0,0.0
8487,1.0,59.0,0,2.0
8488,2.0,60.0,0,0.0
8489,1.0,57.0,0,1.0
8490,1.0,86.0,1,3.0
8492,2.0,60.0,0,0.0
8492,2.0,62.0,0,0.0
8494,1.0,57.0,0,0.0
8495,2.0,60.0,0,1.0
8496,1.0,55.0,0,0.0
8497,1.0,63.0,0,2.0
8498,2.0,51.0,1,1.0
8498,2.0,15.0,1,0.0
8499,1.0,63.0,0,2.0
8501,2.0,84.0,1,2.0
8501,1.0,50.0,1,2.0
8503,2.0,46.0,0,0.0
8504,2.0,83.0,1,0.0
8506,2.0,58.0,0,2.0
8506,1.0,60.0,0,0.0
8507,2.0,49.0,0,3.0
8508,1.0,49.0,0,0.0
8510,1.0,67.0,1,2.0
8510,2.0,64.0,1,8.0
8512,2.0,63.0,0,1.0
8512,2.0,61.0,0,0.0
8513,2.0,79.0,1,3.0
8513,2.0,53.0,0,3.0
8514,1.0,77.0,1,1.0
8514,2.0,40.0,0,1.0
8516,1.0,84.0,1,1.0
8516,1.0,51.0,0,0.0
8516,1.0,53.0,0,0.0
8519,2.0,63.0,0,1.0
8519,2.0,56.0,0,0.0
8520,2.0,57.0,0,2.0
8520,1.0,48.0,0,2.0
8520,1.0,57.0,0,2.0
8521,2.0,63.0,0,3.0
8523,1.0,47.0,1,0.0
8524,2.0,38.0,0,1.0
8525,1.0,59.0,0,0.0
8527,2.0,77.0,0,1.0
8529,2.0,55.0,0,1.0
8530,2.0,68.0,1,3.0
8532,2.0,48.0,0,0.0
8532,2.0,51.0,0,0.0
8533,2.0,67.0,0,1.0
8534,2.0,55.0,1,1.0
8535,2.0,55.0,0,2.0
8536,1.0,88.0,1,1.0
8537,1.0,58.0,0,0.0
8537,2.0,84.0,1,0.0
8538,1.0,59.0,0,0.0
8539,1.0,35.0,0,0.0
8540,2.0,62.0,0,0.0
8540,1.0,64.0,0,0.0
8540,1.0,63.0,0,1.0
8542,2.0,50.0,0,0.0
8543,2.0,80.0,1,1.0
8544,1.0,83.0,1,0.0
8546,2.0,81.0,1,5.0
8547,2.0,57.0,0,1.0
8547,2.0,84.0,0,1.0
8547,1.0,55.0,0,1.0
8551,2.0,83.0,1,3.0
8553,2.0,56.0,0,0.0
8553,1.0,74.0,0,0.0
8553,1.0,80.0,0,0.0
8553,2.0,80.0,0,0.0
8555,2.0,62.0,0,0.0
8555,2.0,70.0,0,2.0
8556,2.0,59.0,0,2.0
8557,2.0,73.0,1,0.0
8558,1.0,83.0,1,0.0
8558,2.0,46.0,0,0.0
8559,1.0,84.0,1,2.0
8559,1.0,68.0,0,0.0
8559,2.0,55.0,0,0.0
8559,2.0,68.0,0,0.0
8559,1.0,68.0,0,0.0
8560,2.0,33.0,0,1.0
8560,2.0,54.0,0,2.0
8562,1.0,39.0,1,0.0
8562,2.0,72.0,1,0.0
8565,2.0,52.0,0,0.0
8572,2.0,83.0,1,2.0
8573,2.0,83.0,1,3.0
8573,1.0,59.0,0,0.0
8573,1.0,56.0,0,0.0
8573,2.0,56.0,0,2.0
8573,2.0,55.0,0,3.0
8574,1.0,86.0,1,4.0
8576,2.0,56.0,0,0.0
8577,2.0,62.0,0,0.0
8578,1.0,42.0,1,0.0
8578,2.0,55.0,0,0.0
8578,1.0,82.0,1,0.0
8579,2.0,52.0,0,1.0
8579,1.0,64.0,0,1.0
8579,1.0,55.0,0,0.0
8582,2.0,57.0,0,0.0
8583,2.0,64.0,0,0.0
8584,1.0,85.0,1,1.0
8584,1.0,52.0,0,0.0
8585,1.0,61.0,0,0.0
8585,1.0,59.0,0,0.0
8585,2.0,56.0,0,0.0
8585,2.0,57.0,0,0.0
8585,1.0,50.0,0,0.0
8585,2.0,60.0,0,0.0
8585,1.0,60.0,0,0.0
8586,2.0,63.0,0,2.0
8589,1.0,42.0,1,0.0
8589,2.0,37.0,1,1.0
8590,1.0,60.0,0,1.0
8590,1.0,57.0,0,1.0
8591,2.0,72.0,1,1.0
8591,1.0,48.0,0,2.0
8591,2.0,48.0,0,2.0
8592,2.0,78.0,1,0.0
8596,2.0,62.0,0,3.0
8596,2.0,83.0,1,0.0
8597,2.0,58.0,0,1.0
8597,1.0,54.0,0,0.0
8598,2.0,63.0,0,0.0
8600,2.0,54.0,0,0.0
8602,1.0,58.0,0,3.0
8603,2.0,63.0,0,0.0
8604,2.0,64.0,0,1.0
8605,1.0,43.0,0,0.0
8605,1.0,29.0,0,0.0
8605,2.0,40.0,0,2.0
8605,2.0,57.0,0,1.0
8609,2.0,60.0,0,0.0
8610,2.0,82.0,1,0.0
8611,2.0,81.0,1,0.0
8612,2.0,51.0,0,3.0
8613,1.0,60.0,0,0.0
8615,1.0,55.0,0,1.0
8616,1.0,63.0,0,0.0
8617,2.0,82.0,1,3.0
8618,2.0,58.0,0,1.0
8618,1.0,46.0,0,1.0
8619,2.0,60.0,0,2.0
8619,1.0,59.0,0,2.0
8620,1.0,88.0,1,0.0
8621,1.0,61.0,1,2.0
8621,2.0,65.0,0,1.0
8622,2.0,53.0,0,1.0
8622,2.0,51.0,0,2.0
8623,2.0,60.0,0,0.0
8624,1.0,84.0,1,2.0
8628,1.0,93.0,1,0.0
8629,2.0,78.0,1,0.0
8630,1.0,44.0,0,0.0
8630,1.0,85.0,0,0.0
8630,2.0,60.0,0,0.0
8630,1.0,63.0,0,0.0
8632,2.0,79.0,1,1.0
8632,1.0,62.0,0,1.0
8632,2.0,61.0,0,1.0
8632,1.0,59.0,0,1.0
8632,2.0,58.0,0,1.0
8633,1.0,60.0,0,1.0
8634,1.0,61.0,0,1.0
8636,2.0,56.0,0,4.0
8637,2.0,65.0,0,2.0
8639,2.0,76.0,1,1.0
8640,2.0,84.0,1,1.0
8640,1.0,62.0,0,0.0
8645,1.0,66.0,0,2.0
8646,2.0,58.0,0,2.0
8647,1.0,91.0,1,1.0
8649,2.0,59.0,0,1.0
8649,2.0,57.0,0,0.0
8649,2.0,51.0,0,0.0
8651,2.0,51.0,1,0.0
8651,1.0,57.0,1,1.0
8651,1.0,47.0,0,1.0
8651,1.0,51.0,0,0.0
8651,2.0,47.0,0,0.0
8652,2.0,65.0,0,2.0
8653,2.0,56.0,0,2.0
8655,2.0,89.0,1,0.0
8656,2.0,53.0,0,1.0
8657,2.0,60.0,0,2.0
8659,2.0,76.0,0,1.0
8659,1.0,66.0,0,0.0
8660,2.0,84.0,1,0.0
8660,2.0,63.0,0,0.0
8660,2.0,60.0,0,0.0
8660,1.0,57.0,0,0.0
8660,1.0,55.0,0,0.0
8661,1.0,46.0,0,1.0
8661,1.0,44.0,0,7.0
8661,2.0,32.0,0,1.0
8661,2.0,16.0,0,2.0
8662,1.0,52.0,0,1.0
8662,1.0,70.0,0,0.0
8663,2.0,79.0,1,0.0
8664,2.0,58.0,0,0.0
8664,2.0,76.0,0,2.0
8664,1.0,70.0,0,2.0
8665,1.0,57.0,1,2.0
8666,2.0,63.0,0,0.0
8666,2.0,58.0,0,0.0
8666,2.0,64.0,0,1.0
8667,1.0,86.0,1,1.0
8667,2.0,62.0,0,3.0
8668,2.0,55.0,1,2.0
8670,2.0,59.0,0,1.0
8671,2.0,62.0,0,1.0
8671,2.0,58.0,0,1.0
8672,2.0,59.0,0,3.0
8672,2.0,55.0,0,3.0
8672,2.0,52.0,0,3.0
8672,1.0,74.0,0,2.0
8675,2.0,55.0,0,1.0
8676,1.0,46.0,0,2.0
8676,1.0,57.0,0,1.0
8677,2.0,65.0,0,2.0
8677,1.0,57.0,0,0.0
8677,2.0,63.0,0,0.0
8677,1.0,59.0,0,0.0
8677,2.0,58.0,0,0.0
8681,1.0,62.0,0,0.0
8682,2.0,46.0,0,0.0
8682,2.0,60.0,0,0.0
8682,2.0,57.0,0,2.0
8682,2.0,53.0,0,0.0
8683,1.0,60.0,0,1.0
8683,2.0,33.0,0,0.0
8686,2.0,51.0,0,2.0
8688,1.0,61.0,1,2.0
8688,1.0,56.0,0,0.0
8688,2.0,83.0,1,2.0
8689,1.0,82.0,1,1.0
8691,2.0,59.0,0,2.0
8692,1.0,55.0,1,0.0
8692,2.0,25.0,0,1.0
8693,2.0,60.0,0,2.0
8693,1.0,56.0,0,1.0
8693,2.0,57.0,0,1.0
8693,1.0,54.0,0,0.0
8694,2.0,84.0,1,0.0
8695,2.0,55.0,0,0.0
8696,2.0,54.0,0,1.0
8697,2.0,81.0,1,2.0
8697,2.0,48.0,0,0.0
8697,2.0,58.0,0,0.0
8697,1.0,59.0,0,0.0
8700,2.0,82.0,1,0.0
8701,2.0,61.0,0,3.0
8702,2.0,80.0,1,0.0
8705,1.0,58.0,0,0.0
8705,1.0,49.0,0,1.0
8705,2.0,46.0,0,1.0
8705,2.0,80.0,1,1.0
8706,2.0,51.0,1,0.0
8707,1.0,45.0,0,0.0
8707,1.0,72.0,0,1.0
8708,1.0,48.0,0,2.0
8709,2.0,80.0,1,2.0
8709,2.0,45.0,1,3.0
8709,2.0,47.0,1,4.0
8710,2.0,50.0,0,0.0
8712,1.0,85.0,1,0.0
8715,1.0,43.0,1,1.0
8715,2.0,84.0,1,2.0
8716,2.0,66.0,0,4.0
8716,2.0,64.0,0,4.0
8716,2.0,61.0,0,4.0
8717,2.0,60.0,0,0.0
8719,2.0,56.0,0,0.0
8719,2.0,24.0,0,0.0
8719,2.0,20.0,0,0.0
8719,1.0,56.0,0,0.0
8719,2.0,60.0,0,0.0
8720,2.0,67.0,0,1.0
8721,1.0,61.0,0,2.0
8721,2.0,57.0,0,2.0
8721,2.0,59.0,0,0.0
8722,1.0,62.0,0,0.0
8722,2.0,68.0,0,1.0
8723,2.0,81.0,1,0.0
8724,2.0,46.0,0,1.0
8726,1.0,86.0,1,0.0
8726,2.0,59.0,0,0.0
8727,2.0,64.0,0,0.0
8728,2.0,73.0,0,2.0
8729,2.0,66.0,0,0.0
8730,2.0,67.0,0,2.0
8731,2.0,48.0,0,2.0
8731,1.0,50.0,0,0.0
8731,1.0,53.0,0,2.0
8731,2.0,29.0,0,0.0
8731,2.0,26.0,0,0.0
8732,1.0,61.0,0,2.0
8734,2.0,64.0,0,1.0
8736,2.0,79.0,0,0.0
8741,2.0,62.0,0,1.0
8742,2.0,58.0,1,3.0
8742,1.0,61.0,1,0.0
8743,2.0,70.0,0,0.0
8744,1.0,67.0,0,0.0
8745,2.0,75.0,0,0.0
8746,2.0,58.0,0,1.0
8747,2.0,57.0,0,1.0
8747,2.0,53.0,0,1.0
8749,1.0,83.0,1,2.0
8751,2.0,59.0,0,1.0
8753,2.0,61.0,0,0.0
8753,2.0,83.0,1,1.0
8753,1.0,63.0,0,3.0
8753,1.0,62.0,0,0.0
8753,2.0,61.0,0,0.0
8754,1.0,69.0,0,0.0
8755,2.0,65.0,0,2.0
8755,2.0,67.0,0,0.0
8755,1.0,57.0,0,1.0
8756,2.0,53.0,0,1.0
8757,2.0,63.0,0,0.0
8757,2.0,60.0,0,1.0
8757,1.0,59.0,0,0.0
8759,2.0,76.0,1,5.0
8761,2.0,60.0,0,2.0
8762,1.0,67.0,0,1.0
8762,2.0,64.0,0,3.0
8762,2.0,60.0,0,2.0
8763,2.0,60.0,0,0.0
8764,2.0,64.0,0,2.0
8765,2.0,62.0,0,0.0
8765,1.0,63.0,0,1.0
8766,2.0,43.0,0,2.0
8768,2.0,69.0,0,2.0
8768,1.0,66.0,0,1.0
8768,1.0,70.0,0,1.0
8768,2.0,66.0,0,1.0
8768,2.0,68.0,0,1.0
8768,2.0,90.0,0,0.0
8769,1.0,65.0,0,0.0
8770,2.0,61.0,0,1.0
8771,2.0,63.0,0,2.0
8771,1.0,67.0,0,2.0
8771,1.0,62.0,0,2.0
8771,2.0,57.0,0,0.0
8772,2.0,66.0,0,1.0
8774,2.0,65.0,0,0.0
8775,1.0,49.0,0,1.0
8775,2.0,51.0,0,2.0
